global_id,ID,название,IsNetObject,OperatingCompany,TypeObject,округ,район,адрес,телефон,SeatsCount,SocialPrivileges,Longitude_WGS84,Latitude_WGS84,geoData
905401970,00180935,ВеГАС,нет,,ресторан,Южный,Нагатино-Садовники,"город Москва, Старокаширское шоссе, дом 2, корпус 10",нет телефона,60,нет,37.6280411706986000,55.6603590395609000,"{type=Point, coordinates=[37.6280411706986, 55.6603590395609]}"
905401971,00180939,Ресторан ВеГАС,нет,,ресторан,Южный,Нагатино-Садовники,"город Москва, Старокаширское шоссе, дом 2, корпус 10",(985) 146-45-00,95,нет,37.6277668901384390,55.6603684661970060,"{type=Point, coordinates=[37.62776689013844, 55.660368466197006]}"
905402025,00173222,Колбасофф,нет,,ресторан,Восточный,Соколиная Гора,"город Москва, Большая Семёновская улица, дом 32, строение 3",(916) 611-58-08,80,нет,37.7078530000000000,55.7816310000000000,"{type=Point, coordinates=[37.707853, 55.781631]}"
905402069,00175677,Casa del Vino,нет,,ресторан,Центральный,Якиманка,"город Москва, улица Большая Полянка, дом 65/74, строение 1",(495) 951-52-27,80,нет,37.6237337844327160,55.7304710798041040,"{type=Point, coordinates=[37.623733784432716, 55.730471079804104]}"
905402120,00176563,БАРБЕКЮ РЕСТОРАН,нет,,ресторан,Северо-Восточный,Марьина Роща,"город Москва, Шереметьевская улица, дом 19, корпус 2, строение 2",(926) 156-78-05,80,нет,37.6143093307370930,55.7991767594899170,"{type=Point, coordinates=[37.61430933073709, 55.79917675948992]}"
905402124,00183557,Распутин,нет,,ресторан,Северо-Восточный,Северный,"город Москва, Дмитровское шоссе, дом 171",нет телефона,20,нет,37.5365216183441670,55.9436199922652620,"{type=Point, coordinates=[37.53652161834417, 55.94361999226526]}"
905402269,00186117,Шарон,нет,,ресторан,Северо-Восточный,Ярославский,"город Москва, Ярославское шоссе, дом 124",нет телефона,110,да,37.7136397728449990,55.8707376609000190,"{type=Point, coordinates=[37.713639772845, 55.87073766090002]}"
905402402,00190300,Ресторан,нет,,ресторан,Северо-Восточный,Лианозово,"город Москва, Дмитровское шоссе, дом 161Б",(495) 123-40-40,40,нет,37.5393159999999990,55.9054458010889800,"{type=Point, coordinates=[37.539316, 55.90544580108898]}"
905402791,00177490,Каспий,нет,,ресторан,Восточный,Косино-Ухтомский,"город Москва, улица Руднёвка, дом 5",(499) 211-03-40,40,нет,37.8815776731541970,55.7157234306736910,"{type=Point, coordinates=[37.8815776731542, 55.71572343067369]}"
905402887,00177708,Мята Кальянная,нет,,ресторан,Восточный,Соколиная Гора,"город Москва, Щербаковская улица, дом 53",(968) 753-58-58,20,нет,37.7380446335051830,55.7839236317574250,"{type=Point, coordinates=[37.73804463350518, 55.783923631757425]}"
905403223,00190187,Грузинская кухня ЭZО,нет,,ресторан,Юго-Западный,Зюзино,"город Москва, Малая Юшуньская улица, дом 1, корпус 1",(495) 319-82-16,56,нет,37.5940339999999860,55.6534607277772010,"{type=Point, coordinates=[37.594033999999986, 55.6534607277772]}"
905403270,00189917,Порт,нет,,ресторан,Юго-Западный,Ясенево,"город Москва, Голубинская улица, дом 16",(495) 530-12-59,114,нет,37.5266159999999970,55.5971917116299110,"{type=Point, coordinates=[37.526616, 55.59719171162991]}"
905403362,00173252,Mr.Ginger,нет,,ресторан,Юго-Западный,Зюзино,"город Москва, Азовская улица, дом 24, корпус 3",(495) 789-28-99,20,нет,37.5955165262196830,55.6475437914313960,"{type=Point, coordinates=[37.59551652621968, 55.647543791431396]}"
905403433,00189941,Адмирал,нет,,ресторан,Юго-Западный,Северное Бутово,"город Москва, бульвар Дмитрия Донского, дом 1",(968) 368-33-72,50,нет,37.5801030000000010,55.5748617052445790,"{type=Point, coordinates=[37.580103, 55.57486170524458]}"
905403481,00189445,Кинто,нет,,ресторан,Юго-Западный,Обручевский,"город Москва, Старокалужское шоссе, дом 64, строение 1",(926) 279-12-79,30,нет,37.5380099999999860,55.6585397292387330,"{type=Point, coordinates=[37.538009999999986, 55.65853972923873]}"
905403529,00189638,ЛАНЧ БОКС,нет,,ресторан,Западный,Дорогомилово,"город Москва, Брянская улица, дом 5",(963) 691-40-53,48,нет,37.5614860000000020,55.7440977539586270,"{type=Point, coordinates=[37.561486, 55.74409775395863]}"
905403542,00176592,Драйв,нет,,ресторан,Северо-Западный,Митино,"город Москва, Новотушинский проезд, дом 10",(967) 167-88-99,80,нет,37.3788062696568130,55.8390043830744740,"{type=Point, coordinates=[37.37880626965681, 55.839004383074474]}"
905403584,00178359,Большевик Лофт-Евент Холл,нет,,ресторан,Северный,Беговой,"город Москва, Ленинградский проспект, дом 15, строение 1",(495) 227-67-80,95,нет,37.5720698915896210,55.7815488496186090,"{type=Point, coordinates=[37.57206989158962, 55.78154884961861]}"
905403601,00177336,Ресторан Вереск,нет,,ресторан,Северный,Войковский,"город Москва, улица Космонавта Волкова, дом 6А",(499) 357-77-57,180,нет,37.5129608986583780,55.8153333369491240,"{type=Point, coordinates=[37.51296089865838, 55.815333336949124]}"
905403605,00181753,Чайхана Сезам,нет,,ресторан,Северный,Савёловский,"город Москва, 2-я Хуторская улица, дом 31А, строение 6",(495) 258-59-72,35,нет,37.5680145658294440,55.8045237226446600,"{type=Point, coordinates=[37.56801456582944, 55.80452372264466]}"
905403610,00187644,Сикварули,нет,,ресторан,Северный,Хорошёвский,"город Москва, Ленинградский проспект, дом 37, строение 12",(499) 168-46-43,30,нет,37.5435530000000100,55.7942587685390950,"{type=Point, coordinates=[37.54355300000001, 55.794258768539095]}"
905403615,00187729,Hookah place,нет,,ресторан,Северный,Хорошёвский,"город Москва, Ходынский бульвар, дом 20А, строение 1",(499) 094-21-01,24,нет,37.5226070000000220,55.7901537673434550,"{type=Point, coordinates=[37.52260700000002, 55.790153767343455]}"
905403618,00187654,Helthy Food,нет,,ресторан,Северный,Хорошёвский,"город Москва, улица Викторенко, дом 5, строение 1",(499) 943-21-11,32,нет,37.5298350000000060,55.7990507699353980,"{type=Point, coordinates=[37.529835000000006, 55.7990507699354]}"
905403628,00187725,Hot Noodle,нет,,ресторан,Северный,Хорошёвский,"город Москва, Ленинградский проспект, дом 37А, корпус 14",(499) 911-29-33,26,нет,37.5414329999999980,55.7915637677540910,"{type=Point, coordinates=[37.541433, 55.79156376775409]}"
905403811,00178230,Ресторан «САНДЫК»,нет,,ресторан,Южный,Даниловский,"город Москва, Партийный переулок, дом 1, корпус 11",нет телефона,90,нет,37.6302700179649530,55.7210347422485130,"{type=Point, coordinates=[37.63027001796495, 55.72103474224851]}"
905404144,00182577,Ресторан «KFC»,да,KFC,ресторан,Южный,Бирюлёво Восточное,"город Москва, Бирюлёвская улица, владение 26А",(495) 021-12-10,32,нет,37.6624437171684430,55.5946706743808080,"{type=Point, coordinates=[37.66244371716844, 55.59467067438081]}"
905404212,00187631,FRIDAYS,нет,,ресторан,Южный,Даниловский,"город Москва, Большая Тульская улица, дом 13",нет телефона,20,нет,37.6221070000000000,55.7087727437294760,"{type=Point, coordinates=[37.622107, 55.708772743729476]}"
905404283,00181223,Кафе «Lale sultan»,нет,,ресторан,Южный,Чертаново Южное,"город Москва, Россошанский проезд, дом 2А",нет телефона,240,нет,37.6076452489810650,55.6005094082433330,"{type=Point, coordinates=[37.607645248981065, 55.60050940824333]}"
905404288,00173217,Ресторан «Посейдон»,нет,,ресторан,Южный,Бирюлёво Восточное,"город Москва, Загорьевская улица, дом 13",(926) 177-94-74,98,нет,37.6876027331098410,55.5803326038661820,"{type=Point, coordinates=[37.68760273310984, 55.58033260386618]}"
905404327,00181622,Ресторан «Белые журавли»,нет,,ресторан,Южный,Чертаново Южное,"город Москва, Варшавское шоссе, дом 143, корпус 5А",(925) 020-33-77,105,нет,37.5981124587015150,55.5814807505608000,"{type=Point, coordinates=[37.598112458701515, 55.5814807505608]}"
